EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
869159,PERRY CO.,MORGAN SPGS,12/16/2019,2105,Tornado, ,0,0,0,0,0,AL,CST-6, ,144727,C,105,BMX,0,0,NWS Storm Survey, ,3.83,300,4,NW,5,N,MORGAN SPGS,32.7832,-87.4723,32.8162,-87.4194,"National Weather Service meteorologists surveyed damage in northwest Perry County and determined that it was consistent with an EF0 tornado, with maximum sustained winds near 80 mph.||This is a continuation of a tornado path that began in Hale County. The tornado entered Perry County about one-half mile south of Massengale Road.  The tornado tracked northeast across Fellowship Cemetery Road and Little Brush Creek and dissipated just east of County Road 29. At least one hundred trees were snapped or uprooted along the path.","A very warm and moist air mass developed over Central Alabama on Monday, December 16th. Afternoon temperatures warmed into the lower and middle 70s, which was 15 to 20 degrees above normal for the middle of December. A surface low tracked north of Alabama Monday night and pushed a strong cold across the state. Several bands of strong to severe storms developed across Mississippi during the afternoon and moved into west Alabama that evening. Most of the severe weather damage across Central Alabama was associated with a long track supercell that started in Mississippi and tracked into southwest Alabama. The supercell entered southern Sumter County and tracked northeast to Shelby County.",70
869160,BIBB CO.,VICK,12/16/2019,2149,Tornado, ,0,0,0,0,0,AL,CST-6, ,144727,C,7,BMX,0,0,NWS Storm Survey, ,3.12,200,4,NNE,2,S,SIX MILE,32.98,-87.0507,32.9858,-86.9977,"National Weather Service meteorologists surveyed damage in east central Bibb County and determined that it was consistent with an EF0 tornado, with maximum sustained winds near 70 mph.||The tornado began northeast of the city of Centreville in an inaccessible area east of Gary Springs Loop Road, where a well-defined tornado debris signature was observed by the KBMX radar. The tornado tracked eastward and crossed County Road 57 and Pine Tree Road before dissipating near Tucker Road. A few trees were uprooted along the path.","A very warm and moist air mass developed over Central Alabama on Monday, December 16th. Afternoon temperatures warmed into the lower and middle 70s, which was 15 to 20 degrees above normal for the middle of December. A surface low tracked north of Alabama Monday night and pushed a strong cold across the state. Several bands of strong to severe storms developed across Mississippi during the afternoon and moved into west Alabama that evening. Most of the severe weather damage across Central Alabama was associated with a long track supercell that started in Mississippi and tracked into southwest Alabama. The supercell entered southern Sumter County and tracked northeast to Shelby County.",71
869162,SHELBY CO.,SOUTH NEWALA,12/16/2019,2207,Tornado, ,0,0,0,0,0,AL,CST-6, ,144727,C,117,BMX,0,0,NWS Storm Survey, ,2.29,200,2,SW,1,E,SOUTH NEWALA,33.0851,-86.8429,33.1,-86.8077,"National Weather Service meteorologists surveyed damage in southwest Shelby County near the town of Montevallo and determined that it was consistent with an EF0 tornado, with maximum sustained winds near 80 mph.||The tornado began on the southeast side of Montevallo along Clay Pit Road, where an outbuilding was destroyed and two manufactured homes suffered minor damage. As the tornado tracked northeast crossing State Route 155, a deputy sheriff observed the tornado and was blown off the road in his vehicle. There were also dozens of trees uprooted or snapped, and one house suffered minor roof damage. The tornado continued northeast and produced additional tree damage as it crossed State Highway 25. The tornado dissipated shortly after crossing County Road 23.","A very warm and moist air mass developed over Central Alabama on Monday, December 16th. Afternoon temperatures warmed into the lower and middle 70s, which was 15 to 20 degrees above normal for the middle of December. A surface low tracked north of Alabama Monday night and pushed a strong cold across the state. Several bands of strong to severe storms developed across Mississippi during the afternoon and moved into west Alabama that evening. Most of the severe weather damage across Central Alabama was associated with a long track supercell that started in Mississippi and tracked into southwest Alabama. The supercell entered southern Sumter County and tracked northeast to Shelby County.",73
867939,HOUSTON CO.,MADRID,12/17/2019,652,Tornado, ,0,0,0,25000,0,AL,CST-6, ,144568,C,69,TAE,0,0,NWS Storm Survey, ,0.14,25,0,N,0,ENE,MADRID,31.03,-85.39,31.0309,-85.3879,An EF0 tornado briefly touched down and damaged one home.  The home lost a garage and an outbuilding.  A few dozen softwood trees were also snapped or uprooted.,"A strong cold front moved through the area with showers and thunderstorms. There were several reports of trees and power lines down, and one storm produced an EF2 tornado that tracked from Irwin into Ben Hill county in Georgia.  Additional EF0 tornadoes touched down in Early county, GA, Baker county, GA, and Houston county, AL.  An EF1 tornado occurred in Miller county, GA.",74
869730,EARLY CO.,ROCK HILL,12/17/2019,730,Tornado, ,0,0,0,0,0,GA,EST-5, ,144570,C,99,TAE,0,0,NWS Storm Survey, ,0.4,50,2,N,3,NW,LUKE,31.355,-85.0228,31.3588,-85.0177,"A brief EF0 tornado touched down near Rock Hill Road and Chancey Mill Road southwest of Blakely.  A few trees were snapped and blown down in different directions, and a small dual-pol debris signature was noted on KEOX radar. Max winds were estimated around 80 mph.","A strong cold front moved through the area with showers and thunderstorms. There were several reports of trees and power lines down, and one storm produced an EF2 tornado that tracked from Irwin into Ben Hill county in Georgia.  Additional EF0 tornadoes touched down in Early county, GA, Baker county, GA, and Houston county, AL.  An EF1 tornado occurred in Miller county, GA.",75
869732,BAKER CO.,NEWTON,12/17/2019,1000,Tornado, ,0,0,0,10000,0,GA,EST-5, ,144570,C,7,TAE,0,0,NWS Storm Survey, ,0.2,75,4,W,4,W,NEWTON,31.3074,-84.3932,31.3084,-84.39,"The initial touchdown occurred north of Church road in Baker county where several trees and large limbs were snapped. The tornado moved northeast near a mobile home which received roof damage and the entire structure was slid off its support roughly 3 feet, as well as damaged an irrigation pivot. The tornado dissipated just west of Coon Pond Road. Max winds were estimated at 70 mph.  Damage cost was estimated.","A strong cold front moved through the area with showers and thunderstorms. There were several reports of trees and power lines down, and one storm produced an EF2 tornado that tracked from Irwin into Ben Hill county in Georgia.  Additional EF0 tornadoes touched down in Early county, GA, Baker county, GA, and Houston county, AL.  An EF1 tornado occurred in Miller county, GA.",77
863993,VENTURA CO.,VENTURA,12/25/2019,2100,Tornado, ,0,0,0,0,0,CA,PST-8, ,143936,C,111,LOX,0,0,NWS Storm Survey, ,0.84,7,3,SSE,2,S,VENTURA,34.2356,-119.2588,34.246,-119.2664,A strong thunderstorm generated a weak tornado over Ventura Harbor (in Ventura county). Only very minor damage was reported.,"A powerful winter storm brought significant rain, snow and wind to the area. Rainfall totals ranged from 1 to 2 inches across coastal and valleys areas with 2 to 4 inches in the foothills and mountains. With snow levels dropping to between 2500 and 3500 feet, significant snowfall was reported in the mountains (up to 1 to 2 feet) and even the Antelope Valley (4 to 8 inches). Numerous road closures due to winter storm conditions were reported, including Interstate 5 through the Grapevine as well as Highways 14 and 138. Additionally, thunderstorms generated a waterspout over the coastal waters as well as a very weak tornado over Ventura Harbor.",80
864113,TULSA CO.,BROKEN ARROW,12/28/2019,1530,Tornado, ,0,0,0,2000,0,OK,CST-6, ,143848,C,143,TSA,0,0,NWS Storm Survey, ,0.2,120,3,SSE,3,SSE,BROKEN ARROW,36.0121,-95.7647,36.0137,-95.7617,"This is the first segment of a two-segment tornado. This tornado developed over an open area west of County Line Road and south of E 101st Street S. It moved northeast and crossed the Wagoner County Line, where it pushed over power poles. Based on this damage, maximum estimated wind in this segment of the tornado was 80 to 85 mph.","Broken lines of thunderstorms developed and moved through eastern Oklahoma during the afternoon and early evening of the 28th, as a cold front and strong upper level storm system approached the Southern Plains from the west. Although instability was weak, very strong low level wind shear was more than enough to support the development of low level rotation in a couple of the stronger convective lines as they moved through eastern Oklahoma. One such line produced a weak tornado in Broken Arrow. Other strong storms produced damaging wind.",82
864114,WAGONER CO.,ONETA,12/28/2019,1531,Tornado, ,0,0,0,40000,0,OK,CST-6, ,143848,C,145,TSA,0,0,NWS Storm Survey, ,1,160,2,W,2,W,ONETA,36.0137,-95.7617,36.0225,-95.7466,"This is the second segment of a two-segment tornado. This tornado crossed into Wagoner County where a portion of the roof of a home was uplifted, and many shingles were removed from the roof of another nearby home. Large tree limbs were snapped from the county line, across neighborhoods, on the south side of the Jack Graves Scout Reservation, to where it dissipated north of the NSU Broken Arrow campus. Based on this damage, maximum estimated wind in this segment of the tornado was 80 to 85 mph.","Broken lines of thunderstorms developed and moved through eastern Oklahoma during the afternoon and early evening of the 28th, as a cold front and strong upper level storm system approached the Southern Plains from the west. Although instability was weak, very strong low level wind shear was more than enough to support the development of low level rotation in a couple of the stronger convective lines as they moved through eastern Oklahoma. One such line produced a weak tornado in Broken Arrow. Other strong storms produced damaging wind.",83
868437,POLK CO.,FAIR PLAY,12/28/2019,1903,Tornado, ,0,0,0,55000,0,MO,CST-6, ,143363,C,167,SGF,0,0,NWS Storm Survey, ,1.36,75,3,SSE,2,SE,FAIR PLAY,37.5943,-93.5645,37.6115,-93.5524,"A National Weather Service survey confirmed a brief EF-0 tornado began near Fair Play, MO southwest of Highway 123 and tracked for nearly a mile and a half with maximum winds of 80 mph. The tornado tracked northeast with a maximum width of 75 yards, crossing Highway 123 and lifting just before Barren Creek.  A few farm buildings were damaged along the path, in addition to several uprooted trees, snapped trees and tree branches downed.",A strong upper level storm system moving northeastward from southern California on the 27th to the Central Plains on the 29th deepened a surface low and brought warm and moist Gulf air into the region. Strong to severe storms with heavy rainfall developed over the region during the afternoon and evening of the 28th. The strongest storms occurred along a squall line that moved from southeast Kansas into western and central Missouri during the evening. A storm survey revealed that there was a brief tornado that tracked from near the southeast arm of Stockton Lake to southeast of Fair Play.,84
